Date,APPLE,MICROSOFT
2021-08-05,144.96958923339844,283.2498779296875
2021-08-06,144.2785186767578,283.19122314453125
2021-08-09,144.22915649414062,282.0856628417969
2021-08-10,143.7454071044922,280.23663330078125
2021-08-11,144.00209045410156,280.735595703125
2021-08-12,146.99349975585938,283.5336608886719
2021-08-13,147.2008514404297,286.5078125
2021-08-16,149.19508361816406,288.219970703125
2021-08-17,148.2769775390625,286.7327880859375
2021-08-18,144.49571228027344,284.97821044921875
2021-08-19,144.83140563964844,290.89874267578125
2021-08-20,146.30242919921875,298.3385925292969
2021-08-23,147.8031005859375,298.62286376953125
2021-08-24,147.7141876220703,296.63299560546875
2021-08-25,146.47023010253906,296.03509521484375
2021-08-26,145.66070556640625,293.1728210449219
2021-08-27,146.70721435546875,293.7903747558594
2021-08-30,151.16961669921875,297.58380126953125
2021-08-31,149.89605712890625,295.90765380859375
2021-09-01,150.56739807128906,295.8586120605469
2021-09-02,151.69285583496094,295.1921081542969
2021-09-03,152.33460998535156,295.1822814941406
2021-09-07,154.69415283203125,294.2412414550781
2021-09-08,153.13427734375,294.27069091796875
2021-09-09,152.10755920410156,291.36920166015625
2021-09-10,147.072509765625,289.85968017578125
2021-09-13,147.6450958251953,291.1144104003906
2021-09-14,146.23329162597656,293.8590393066406
2021-09-15,147.1317138671875,298.7895202636719
2021-09-16,146.894775390625,299.18157958984375
2021-09-17,144.19955444335938,293.9374084472656
2021-09-20,141.1193084716797,288.4776306152344
2021-09-21,141.60304260253906,288.9676818847656
2021-09-22,143.9922332763672,292.6728515625
2021-09-23,144.95974731445312,293.633544921875
2021-09-24,145.04859924316406,293.4277038574219
2021-09-27,143.51832580566406,288.3502197265625
2021-09-28,140.10243225097656,277.91082763671875
2021-09-29,141.0106964111328,278.3813781738281
2021-09-30,139.69764709472656,276.342529296875
2021-10-01,140.8329620361328,283.3804626464844
2021-10-04,137.36770629882812,277.5089416503906
2021-10-05,139.3126220703125,283.0472106933594
2021-10-06,140.19129943847656,287.31109619140625
2021-10-07,141.46482849121094,289.0167541503906
2021-10-08,141.07980346679688,289.0167541503906
2021-10-11,140.99095153808594,288.40899658203125
2021-10-12,139.70751953125,287.0857238769531
2021-10-13,139.11514282226562,290.4478454589844
2021-10-14,141.92886352539062,296.7604064941406
2021-10-15,142.9951171875,298.1915588378906
2021-10-18,144.68331909179688,301.2106018066406
2021-10-19,146.86514282226562,302.13201904296875
2021-10-20,147.35877990722656,301.3282165527344
2021-10-21,147.57601928710938,304.61199951171875
2021-10-22,146.79608154296875,303.04364013671875
2021-10-25,146.74667358398438,302.0340270996094
2021-10-26,147.41806030273438,303.97479248046875
2021-10-27,146.9540252685547,316.7764587402344
2021-10-28,150.62664794921875,317.93310546875
2021-10-29,147.8919219970703,325.0592346191406
2021-11-01,147.0626220703125,322.8537902832031
2021-11-02,148.10911560058594,326.5393371582031
2021-11-03,149.56040954589844,327.3921813964844
